;Código da Instituição;Nome da Instituição;Categoria Administrativa;Organização Acadêmica;Código do Curso de Graduação;Nome do Curso de Graduação;Código da Região Geográfica do Curso;Código da Unidade Federativa do Curso;Código do Município do Curso;Grau Acadêmico;Modalidade de Ensino;Nome da área do Curso segundo a classificação CINE BRASIL;Nome da Grande Área do Curso segundo a classificação CINE BRASIL;Ano de Ingresso;Ano de Referência;Prazo de Integralização em Anos;Ano de Integralização do Curso;Prazo de Acompanhamento do Curso em anos;Ano Máximo de Acompanhamento do Curso;Quantidade de Ingressantes no Curso;Quantidade de Permanência no Curso no ano de referência;Quantidade de Concluintes no Curso no ano de referência;Quantidade de Desistência no Curso no ano de referência;Quantidade de Falecimentos no Curso no ano de referência;Taxa de Permanência - TAP;Taxa de Conclusão Acumulada - TCA;Taxa de Desistência Acumulada - TODA;Taxa de Conclusão Anual - TCAN;Taxa de Desistência Anual - TDAN
1500;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;301881;FILOSOFIA;4.0;43.0;4314902.0;1;1;Filosofia;Artes e humanidades;2010;2019;5;2014;8;2017;33;2;0;1;0;6,1;45,5;48,5;0;3
1501;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;301893;GEOGRAFIA;4.0;43.0;4314902.0;1;1;Geografia;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;10;0;0;0;0;0;10;90;0;0
1502;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;301896;FÍSICA;4.0;43.0;4314902.0;1;1;Física;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;8;0;0;0;0;0;37,5;62,5;0;0
1503;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;301905;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4314902.0;1;1;Biologia;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;56;0;0;0;0;0;78,6;21,4;0;0
1504;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;402728;HISTÓRIA;4.0;43.0;4314902.0;1;1;História;Artes e humanidades;2010;2019;5;2014;8;2017;16;1;1;0;0;6,3;50;43,8;6,3;0
1505;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;1107916;GESTÃO DE TURISMO;4.0;43.0;4314902.0;3;1;Turismo;Serviços;2010;2019;3;2012;5;2014;80;1;0;0;0;1,3;45;53,8;0;0
1506;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;1107917;HOTELARIA;4.0;43.0;4314902.0;3;1;Hotelaria;Serviços;2010;2019;3;2012;5;2014;67;0;1;0;0;0;43,3;56,7;1,5;0
1507;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;5;1;1123042;MATEMÁTICA;4.0;43.0;4314902.0;1;1;Matemática;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;9;0;0;0;0;0;44,4;55,6;0;0
1550;23;UNIVERSIDADE FEEVALE;5;1;2081;ADMINISTRAÇÃO;4.0;43.0;4313409.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;235;0;0;0;0;0;4,3;95,7;0;0
1551;23;UNIVERSIDADE FEEVALE;5;1;2082;CIÊNCIAS CONTÁBEIS;4.0;43.0;4313409.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;227;1;0;2;0;0,4;25,1;74,4;0;0,9
1552;23;UNIVERSIDADE FEEVALE;5;1;2085;PEDAGOGIA;4.0;43.0;4313409.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;129;2;0;2;0;1,6;10,9;87,6;0;1,6
1553;23;UNIVERSIDADE FEEVALE;5;1;2086;EDUCAÇÃO FÍSICA;4.0;43.0;4313409.0;2;1;Educação física formação de professor;Educação;2010;2019;5;2014;8;2017;118;1;1;1;0;0,8;17,8;81,4;0,8;0,8
1554;23;UNIVERSIDADE FEEVALE;5;1;2089;FISIOTERAPIA;4.0;43.0;4313409.0;1;1;Fisioterapia;Saúde e bem-estar;2010;2019;6;2015;10;2019;144;0;1;0;0;0;13,2;86,8;0,7;0
1555;23;UNIVERSIDADE FEEVALE;5;1;2090;CIÊNCIA DA COMPUTAÇÃO;4.0;43.0;4313409.0;1;1;Ciência da computação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;92;1;0;2;0;1,1;9,8;89,1;0;2,2
1556;23;UNIVERSIDADE FEEVALE;5;1;19963;DIREITO;4.0;43.0;4313409.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;453;14;5;7;0;3,1;22,1;74,8;1,1;1,5
1557;23;UNIVERSIDADE FEEVALE;5;1;22995;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA;4.0;43.0;4313409.0;1;1;Publicidade e propaganda;Negócios, administração e direito;2010;2019;5;2014;8;2017;137;0;0;0;0;0;17,5;82,5;0;0
1558;23;UNIVERSIDADE FEEVALE;5;1;31445;RELAÇÕES PÚBLICAS;4.0;43.0;4313409.0;1;1;Relações públicas;Negócios, administração e direito;2010;2019;5;2014;8;2017;67;0;0;1;0;0;11,9;88,1;0;1,5
1559;23;UNIVERSIDADE FEEVALE;5;1;34666;ADMINISTRAÇÃO;4.0;43.0;4313409.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;570;4;1;5;0;0,7;23;76,3;0,2;0,9
1560;23;UNIVERSIDADE FEEVALE;5;1;39454;BIOMEDICINA;4.0;43.0;4313409.0;1;1;Biomedicina;Saúde e bem-estar;2010;2019;5;2014;8;2017;143;0;0;0;0;0;18,9;81,1;0;0
1561;23;UNIVERSIDADE FEEVALE;5;1;39663;DESIGN;4.0;43.0;4313409.0;1;1;Design;Artes e humanidades;2010;2019;5;2014;8;2017;147;0;0;3;0;0;17;83;0;2
1562;23;UNIVERSIDADE FEEVALE;5;1;39745;NUTRIÇÃO;4.0;43.0;4313409.0;1;1;Nutrição;Saúde e bem-estar;2010;2019;5;2014;8;2017;82;1;0;0;0;1,2;20,7;78;0;0
1563;23;UNIVERSIDADE FEEVALE;5;1;39749;QUIROPRAXIA;4.0;43.0;4313409.0;1;1;Práticas integrativas;Saúde e bem-estar;2010;2019;6;2015;10;2019;48;1;0;0;0;2,1;27,1;70,8;0;0
1564;23;UNIVERSIDADE FEEVALE;5;1;39761;ENGENHARIA ELETRÔNICA;4.0;43.0;4313409.0;1;1;Engenharia eletrônica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;85;1;2;2;0;1,2;21,2;77,6;2,4;2,4
1565;23;UNIVERSIDADE FEEVALE;5;1;39925;ENFERMAGEM;4.0;43.0;4313409.0;1;1;Enfermagem;Saúde e bem-estar;2010;2019;6;2015;10;2019;234;3;0;0;0;1,3;22,6;76,1;0;0
1566;23;UNIVERSIDADE FEEVALE;5;1;39975;FARMÁCIA;4.0;43.0;4313409.0;1;1;Farmácia;Saúde e bem-estar;2010;2019;6;2015;10;2019;77;1;0;1;0;1,3;16,9;81,8;0;1,3
1567;23;UNIVERSIDADE FEEVALE;5;1;40050;COMPUTAÇÃO;4.0;43.0;4313409.0;2;1;Computação formação de professor;Educação;2010;2019;5;2014;8;2017;7;0;0;0;0;0;28,6;71,4;0;0
1568;23;UNIVERSIDADE FEEVALE;5;1;41161;TURISMO;4.0;43.0;4313409.0;1;1;Turismo;Serviços;2010;2019;4;2013;6;2015;69;0;0;0;0;0;11,6;88,4;0;0
1569;23;UNIVERSIDADE FEEVALE;5;1;41780;ARQUITETURA E URBANISMO;4.0;43.0;4313409.0;1;1;Arquitetura e urbanismo;Engenharia, produção e construção;2010;2019;6;2015;10;2019;144;0;1;2;0;0;9,7;90,3;0,7;1,4
1570;23;UNIVERSIDADE FEEVALE;5;1;42194;HISTÓRIA;4.0;43.0;4313409.0;2;1;História formação de professor;Educação;2010;2019;5;2014;8;2017;62;1;0;1;0;1,6;14,5;83,9;0;1,6
1571;23;UNIVERSIDADE FEEVALE;5;1;45722;JORNALISMO;4.0;43.0;4313409.0;1;1;Jornalismo;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;94;1;0;1;0;1,1;14,9;84;0;1,1
1572;23;UNIVERSIDADE FEEVALE;5;1;45723;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4313409.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;109;1;1;0;0;0,9;9,2;89,9;0,9;0
1573;23;UNIVERSIDADE FEEVALE;5;1;50681;ADMINISTRAÇÃO;4.0;43.0;4313409.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;5;0;0;0;0;0;100;0;0;0
1574;23;UNIVERSIDADE FEEVALE;5;1;53370;PSICOLOGIA;4.0;43.0;4313409.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;163;2;1;2;0;1,2;12,9;85,9;0,6;1,2
1575;23;UNIVERSIDADE FEEVALE;5;1;58149;ENGENHARIA INDUSTRIAL QUÍMICA;4.0;43.0;4313409.0;1;1;Engenharia química;Engenharia, produção e construção;2010;2019;6;2015;10;2019;28;0;0;0;0;0;10,7;89,3;0;0
1576;23;UNIVERSIDADE FEEVALE;5;1;58156;ENGENHARIA INDUSTRIAL MECÂNICA;4.0;43.0;4313409.0;1;1;Engenharia mecânica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;17;0;0;0;0;0;17,6;82,4;0;0
1577;23;UNIVERSIDADE FEEVALE;5;1;58205;LETRAS - PORTUGUÊS E INGLÊS;4.0;43.0;4313409.0;2;1;Letras português inglês formação de professor;Educação;2010;2019;5;2014;8;2017;68;2;0;0;0;2,9;20,6;76,5;0;0
1578;23;UNIVERSIDADE FEEVALE;5;1;58330;ARTES VISUAIS;4.0;43.0;4313409.0;2;1;Artes visuais formação de professor;Educação;2010;2019;5;2014;8;2017;28;0;0;0;0;0;10,7;89,3;0;0
1579;23;UNIVERSIDADE FEEVALE;5;1;58372;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4313409.0;1;1;Biologia;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;95;0;1;0;0;0;11,6;88,4;1,1;0
1580;23;UNIVERSIDADE FEEVALE;5;1;58490;MODA;4.0;43.0;4313409.0;1;1;Moda;Artes e humanidades;2010;2019;5;2014;8;2017;266;1;3;5;0;0,4;21,8;77,8;1,1;1,9
1581;23;UNIVERSIDADE FEEVALE;5;1;58498;SISTEMAS DE INFORMAÇÃO;4.0;43.0;4313409.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;82;1;0;1;0;1,2;9,8;89;0;1,2
1582;23;UNIVERSIDADE FEEVALE;5;1;85024;ARTES VISUAIS;4.0;43.0;4313409.0;1;1;Artes visuais;Artes e humanidades;2010;2019;4;2013;7;2016;42;0;0;1;0;0;2,4;97,6;0;2,4
1584;23;UNIVERSIDADE FEEVALE;5;1;102834;EDUCAÇÃO FÍSICA;4.0;43.0;4313409.0;1;1;Educação física;Saúde e bem-estar;2010;2019;5;2014;8;2017;136;1;1;1;0;0,7;14;85,3;0,7;0,7
1585;23;UNIVERSIDADE FEEVALE;5;1;108352;JOGOS DIGITAIS;4.0;43.0;4313409.0;3;1;Jogos digitais;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;59;0;0;0;0;0;13,6;86,4;0;0
1586;23;UNIVERSIDADE FEEVALE;5;1;108354;GESTÃO DE RECURSOS HUMANOS;4.0;43.0;4313409.0;3;1;Gestão de pessoas;Negócios, administração e direito;2010;2019;3;2012;4;2013;50;0;0;0;0;0;58;42;0;0
1587;23;UNIVERSIDADE FEEVALE;5;1;108356;COMÉRCIO EXTERIOR;4.0;43.0;4313409.0;3;1;Comércio exterior;Negócios, administração e direito;2010;2019;3;2012;4;2013;149;0;0;0;0;0;25;75;0;0
1588;23;UNIVERSIDADE FEEVALE;5;1;108358;SISTEMAS PARA INTERNET;4.0;43.0;4313409.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;71;0;0;0;0;0;47,9;52,1;0;0
1589;23;UNIVERSIDADE FEEVALE;5;1;120995;GESTÃO FINANCEIRA;4.0;43.0;4313409.0;3;1;Gestão financeira;Negócios, administração e direito;2010;2019;3;2012;4;2013;125;1;0;0;0;0,8;23,2;76;0;0
1590;23;UNIVERSIDADE FEEVALE;5;1;120997;CONSTRUÇÃO DE EDIFÍCIOS;4.0;43.0;4313409.0;3;1;Construção de edifícios;Engenharia, produção e construção;2010;2019;4;2013;6;2015;26;0;0;0;0;0;34,6;65,4;0;0
1591;23;UNIVERSIDADE FEEVALE;5;1;1115483;ENGENHARIA QUÍMICA;4.0;43.0;4313409.0;1;1;Engenharia química;Engenharia, produção e construção;2010;2019;6;2015;10;2019;219;4;3;4;0;1,8;13,2;84,9;1,4;1,8
1592;23;UNIVERSIDADE FEEVALE;5;1;1115799;GESTÃO AMBIENTAL;4.0;43.0;4313409.0;3;1;Gestão ambiental;Engenharia, produção e construção;2010;2019;3;2012;5;2014;102;0;0;0;0;0;48;52;0;0
1593;23;UNIVERSIDADE FEEVALE;5;1;1115843;GESTÃO HOSPITALAR;4.0;43.0;4313409.0;3;1;Gestão hospitalar;Negócios, administração e direito;2010;2019;4;2013;6;2015;23;0;0;0;0;0;34,8;65,2;0;0
1594;23;UNIVERSIDADE FEEVALE;5;1;1115864;ENGENHARIA MECÂNICA;4.0;43.0;4313409.0;1;1;Engenharia mecânica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;190;4;2;1;0;2,1;7,4;90,5;1,1;0,5
1595;23;UNIVERSIDADE FEEVALE;5;1;1115885;GASTRONOMIA;4.0;43.0;4313409.0;3;1;Gastronomia;Serviços;2010;2019;3;2012;5;2014;90;0;0;2;0;0;31,1;68,9;0;2,2
5304;294;FACULDADE TRÊS DE MAIO;5;3;6741;ADMINISTRAÇÃO;4.0;43.0;4321808.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;9;2018;79;0;1;0;0;0;64,6;35,4;1,3;0
5305;294;FACULDADE TRÊS DE MAIO;5;3;20130;SISTEMAS DE INFORMAÇÃO;4.0;43.0;4321808.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;9;2018;25;0;0;0;0;0;52;48;0;0
5306;294;FACULDADE TRÊS DE MAIO;5;3;32470;PEDAGOGIA;4.0;43.0;4321808.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;21;0;0;0;0;0;61,9;38,1;0;0
5307;294;FACULDADE TRÊS DE MAIO;5;3;45559;ENFERMAGEM;4.0;43.0;4321808.0;1;1;Enfermagem;Saúde e bem-estar;2010;2019;6;2015;10;2019;48;0;0;0;0;0;81,3;18,8;0;0
5308;294;FACULDADE TRÊS DE MAIO;5;3;68980;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4321808.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;29;0;2;0;0;0;48,3;51,7;6,9;0
5309;294;FACULDADE TRÊS DE MAIO;5;3;72485;REDES DE COMPUTADORES;4.0;43.0;4321808.0;3;1;Redes de computadores;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;19;0;0;0;0;0;68,4;31,6;0;0
5310;294;FACULDADE TRÊS DE MAIO;5;3;104028;PSICOLOGIA;4.0;43.0;4321808.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;23;1;1;0;0;4,3;65,2;30,4;4,3;0
5311;294;FACULDADE TRÊS DE MAIO;5;3;119212;AGRONOMIA;4.0;43.0;4321808.0;1;1;Agronomia;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;43;0;2;0;0;0;60,5;39,5;4,7;0
5312;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6743;DIREITO;4.0;43.0;4316808.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;327;3;0;0;0;0,9;47,1;52;0;0
5313;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6747;EDUCAÇÃO FÍSICA;4.0;43.0;4316808.0;2;1;Educação física formação de professor;Educação;2010;2019;5;2014;8;2017;77;1;0;0;0;1,3;32,5;66,2;0;0
5314;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6748;CIÊNCIAS CONTÁBEIS;4.0;43.0;4316808.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;137;0;0;0;0;0;53,3;46,7;0;0
5315;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6749;ADMINISTRAÇÃO;4.0;43.0;4316808.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;289;2;1;0;0;0,7;43,6;55,7;0,3;0
5316;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6750;PEDAGOGIA;4.0;43.0;4316808.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;154;1;0;0;0;0,6;53,9;45,5;0;0
5317;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6754;MATEMÁTICA;4.0;43.0;4316808.0;2;1;Matemática formação de professor;Educação;2010;2019;5;2014;8;2017;24;0;0;0;0;0;50;50;0;0
5318;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6755;QUÍMICA;4.0;43.0;4316808.0;1;1;Química;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;36;0;0;0;0;0;33,3;66,7;0;0
5319;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6756;CIÊNCIA DA COMPUTAÇÃO;4.0;43.0;4316808.0;1;1;Ciência da computação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;9;2018;113;2;0;0;0;1,8;42,5;55,8;0;0
5320;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6757;PSICOLOGIA;4.0;43.0;4316808.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;77;0;1;0;0;0;36,4;63,6;1,3;0
5321;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;6760;ENGENHARIA AGRÍCOLA;4.0;43.0;4316808.0;1;1;Engenharia agrícola;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;37;0;0;0;0;0;32,4;67,6;0;0
5322;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;18515;FILOSOFIA;4.0;43.0;4316808.0;2;1;Filosofia formação de professor;Educação;2010;2019;4;2013;7;2016;7;0;0;0;0;0;14,3;85,7;0;0
5323;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;18517;TURISMO;4.0;43.0;4316808.0;1;1;Turismo;Serviços;2010;2019;4;2013;7;2016;21;0;0;0;0;0;47,6;52,4;0;0
5324;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;19003;FISIOTERAPIA;4.0;43.0;4316808.0;1;1;Fisioterapia;Saúde e bem-estar;2010;2019;6;2015;10;2019;86;0;0;0;0;0;38,4;61,6;0;0
5325;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;19004;ODONTOLOGIA;4.0;43.0;4316808.0;1;1;Odontologia;Saúde e bem-estar;2010;2019;6;2015;10;2019;55;0;0;0;0;0;72,7;27,3;0;0
5326;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;20107;ARQUITETURA E URBANISMO;4.0;43.0;4316808.0;1;1;Arquitetura e urbanismo;Engenharia, produção e construção;2010;2019;6;2015;10;2019;60;0;1;0;0;0;33,3;66,7;1,7;0
5327;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;20108;NUTRIÇÃO;4.0;43.0;4316808.0;1;1;Nutrição;Saúde e bem-estar;2010;2019;5;2014;9;2018;43;0;0;1;0;0;62,8;37,2;0;2,3
5328;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;20109;COMPUTAÇÃO;4.0;43.0;4316808.0;2;1;Computação formação de professor;Educação;2010;2019;5;2014;9;2018;40;0;0;0;0;0;20;80;0;0
5329;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;20141;CIÊNCIAS CONTÁBEIS;4.0;43.0;4320701.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;6;2015;10;2019;49;0;0;0;0;0;53,1;46,9;0;0
5330;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;21709;SERVIÇO SOCIAL;4.0;43.0;4316808.0;1;1;Serviço social;Saúde e bem-estar;2010;2019;5;2014;8;2017;5;0;0;0;0;0;60;40;0;0
5331;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;27572;JORNALISMO;4.0;43.0;4316808.0;1;1;Jornalismo;Ciências sociais, comunicação e informação;2010;2019;5;2014;9;2018;55;0;0;0;0;0;36,4;63,6;0;0
5332;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;28140;PSICOLOGIA;4.0;43.0;4316808.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;7;2016;10;2019;71;1;1;1;0;1,4;36,6;62;1,4;1,4
5333;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;29951;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4316808.0;2;1;Biologia formação de professor;Educação;2010;2019;5;2014;8;2017;6;0;0;0;0;0;16,7;83,3;0;0
5334;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;33495;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA;4.0;43.0;4316808.0;1;1;Publicidade e propaganda;Negócios, administração e direito;2010;2019;5;2014;8;2017;68;0;0;0;0;0;20,6;79,4;0;0
5335;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;35249;RELAÇÕES PÚBLICAS;4.0;43.0;4316808.0;1;1;Relações públicas;Negócios, administração e direito;2010;2019;5;2014;9;2018;16;0;0;0;0;0;33,3;66,7;0;0
5336;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;38525;FARMÁCIA;4.0;43.0;4316808.0;1;1;Farmácia;Saúde e bem-estar;2010;2019;6;2015;10;2019;82;0;1;0;0;0;48,8;51,2;1,2;0
5337;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;55270;COMUNICAÇÃO SOCIAL -RADIALISMO - PRODUÇÃO EM MÍDIA AUDIOVISUAL;4.0;43.0;4316808.0;1;1;Rádio, TV e internet;Ciências sociais, comunicação e informação;2010;2019;5;2014;9;2018;43;0;0;0;0;0;37,2;62,8;0;0
5338;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;55316;LETRAS - INGLÊS;4.0;43.0;4316808.0;2;1;Letras inglês formação de professor;Educação;2010;2019;5;2014;8;2017;31;0;0;0;0;0;35,5;64,5;0;0
5339;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;55318;LETRAS - ESPANHOL;4.0;43.0;4316808.0;2;1;Letras espanhol formação de professor;Educação;2010;2019;4;2013;7;2016;6;0;0;0;0;0;33,3;66,7;0;0
5340;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;55327;HISTÓRIA;4.0;43.0;4316808.0;2;1;História formação de professor;Educação;2010;2019;6;2015;10;2019;24;0;0;0;0;0;33,3;66,7;0;0
5341;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;59270;ADMINISTRAÇÃO;4.0;43.0;4304630.0;1;1;Administração;Negócios, administração e direito;2010;2019;6;2015;10;2019;42;0;0;0;0;0;46,3;53,7;0;0
5342;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;64443;DIREITO;4.0;43.0;4304630.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;109;0;0;0;0;0;45;55;0;0
5343;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;64458;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4316808.0;1;1;Biologia;Ciências naturais, matemática e estatística;2010;2019;5;2014;9;2018;40;0;0;0;0;0;27,5;72,5;0;0
5344;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;64474;ENFERMAGEM;4.0;43.0;4316808.0;1;1;Enfermagem;Saúde e bem-estar;2010;2019;6;2015;10;2019;137;0;0;0;0;0;50,4;49,6;0;0
5345;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;64478;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4316808.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;101;1;2;0;0;1;28,7;70,3;2;0
5346;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;64542;ADMINISTRAÇÃO;4.0;43.0;4322608.0;1;1;Administração;Negócios, administração e direito;2010;2019;6;2015;10;2019;58;0;0;0;0;0;56,9;43,1;0;0
5347;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;67108;DIREITO;4.0;43.0;4322608.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;10;0;0;0;0;0;70;30;0;0
5348;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;73500;EDUCAÇÃO FÍSICA;4.0;43.0;4316808.0;1;1;Educação física;Saúde e bem-estar;2010;2019;5;2014;8;2017;74;1;0;0;0;1,4;29,7;68,9;0;0
5349;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;75235;ENGENHARIA DE COMPUTAÇÃO;4.0;43.0;4316808.0;1;1;Engenharia de computação (DCN Computação);Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;6;2015;10;2019;30;1;0;1;0;3,3;16,7;80;0;3,3
5350;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;75242;ENGENHARIA MECÂNICA;4.0;43.0;4316808.0;1;1;Engenharia mecânica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;98;3;3;0;0;3,1;33;63,9;3,1;0
5351;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;89750;ENGENHARIA AMBIENTAL;4.0;43.0;4316808.0;1;1;Engenharia ambiental;Engenharia, produção e construção;2010;2019;6;2015;10;2019;71;2;0;1;0;2,8;19,7;77,5;0;1,4
5352;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;91399;MEDICINA;4.0;43.0;4316808.0;1;1;Medicina;Saúde e bem-estar;2010;2019;7;2016;10;2019;66;0;0;0;0;0;93,9;6,1;0;0
5353;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;95853;DIREITO;4.0;43.0;4320701.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;41;0;0;0;0;0;65,9;34,1;0;0
5354;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;98294;ENGENHARIA CIVIL;4.0;43.0;4316808.0;1;1;Engenharia civil;Engenharia, produção e construção;2010;2019;6;2015;10;2019;99;2;0;0;0;2;52,5;45,5;0;0
5355;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;102762;GASTRONOMIA;4.0;43.0;4316808.0;3;1;Gastronomia;Serviços;2010;2019;4;2013;6;2015;33;0;0;0;0;0;78,8;21,2;0;0
5356;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;5;1;106770;SECRETARIADO EXECUTIVO;4.0;43.0;4316808.0;1;1;Secretariado;Negócios, administração e direito;2010;2019;5;2014;8;2017;25;0;0;0;0;0;28;72;0;0
