;instituicao;curso;qtd_bolsas;cod_estado;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
3865;faculdade santa maria;servico social;2;25.0;84;50;saude e bem-estar;2.38;59.52
3866;faculdade santa rita;administracao;44;31.0;195;104;negocios, administracao e direito;22.56;53.33
3867;faculdade santa rita;educacao fisica;3;31.0;64;46;educacao;4.69;71.88
3868;faculdade santa rita;enfermagem;15;31.0;50;17;saude e bem-estar;30.0;34.0
3869;faculdade santa rita;engenharia ambiental e sanitaria;16;31.0;69;55;engenharia, producao e construcao;23.19;79.71
3870;faculdade santa rita;engenharia civil;1;31.0;197;133;engenharia, producao e construcao;0.51;67.51
3871;faculdade santa rita;engenharia de producao;20;31.0;129;96;engenharia, producao e construcao;15.5;74.42
3872;faculdade santa rita;engenharia metalurgica;15;31.0;68;54;engenharia, producao e construcao;22.06;79.41
3873;faculdade santa rita;nutricao;9;31.0;40;26;saude e bem-estar;22.5;65.0
3874;faculdade santa rita;pedagogia;12;31.0;59;28;educacao;20.34;47.46
3875;faculdade santa rita de cassia;radiologia;8;52.0;37;18;saude e bem-estar;21.62;48.65
3876;faculdade santa terezinha;administracao;5;21.0;117;74;negocios, administracao e direito;4.27;63.25
3877;faculdade santa terezinha;direito;14;21.0;179;95;negocios, administracao e direito;7.82;53.07
3878;faculdade santa terezinha;enfermagem;13;21.0;133;55;saude e bem-estar;9.77;41.35
3879;faculdade santa terezinha;fisioterapia;20;21.0;171;82;saude e bem-estar;11.7;47.95
3880;faculdade santa terezinha;fonoaudiologia;7;21.0;34;18;saude e bem-estar;20.59;52.94
3881;faculdade santa terezinha;gestao ambiental;12;21.0;203;105;engenharia, producao e construcao;5.91;51.72
3882;faculdade santa terezinha;nutricao;7;21.0;102;36;saude e bem-estar;6.86;35.29
3883;faculdade santa terezinha;terapia ocupacional;2;21.0;28;15;saude e bem-estar;7.14;53.57
3884;faculdade santo agostinho;administracao;29;31.0;162;114;negocios, administracao e direito;17.9;70.37
3885;faculdade santo agostinho;enfermagem;40;31.0;64;26;saude e bem-estar;62.5;40.62
3886;faculdade santo agostinho;engenharia de producao;13;31.0;90;56;engenharia, producao e construcao;14.44;62.22
3887;faculdade santo agostinho;farmacia;25;31.0;88;44;saude e bem-estar;28.41;50.0
3888;faculdade santo agostinho de sete lagoas;engenharia ambiental e sanitaria;4;31.0;39;28;engenharia, producao e construcao;10.26;71.79
3889;faculdade santo antonio;administracao;12;29.0;44;18;negocios, administracao e direito;27.27;40.91
3890;faculdade santo antonio;ciencias contabeis;22;29.0;32;22;negocios, administracao e direito;68.75;68.75
3891;faculdade santo antonio;enfermagem;20;29.0;34;18;saude e bem-estar;58.82;52.94
3893;faculdade santo antonio de padua;administracao;13;33.0;44;9;negocios, administracao e direito;29.55;20.45
3894;faculdade santo antonio de padua;direito;4;33.0;55;16;negocios, administracao e direito;7.27;29.09
3895;faculdade santo antonio de padua;educacao fisica;8;33.0;31;9;educacao;25.81;29.03
3896;faculdade santo antonio de padua;enfermagem;3;33.0;23;3;saude e bem-estar;13.04;13.04
3897;faculdade santissimo sacramento;administracao;26;29.0;107;63;negocios, administracao e direito;24.3;58.88
3898;faculdade santissimo sacramento;ciencias contabeis;67;29.0;86;30;negocios, administracao e direito;77.91;34.88
3899;faculdade santissimo sacramento;engenharia de producao;6;29.0;110;59;engenharia, producao e construcao;5.45;53.64
3900;faculdade santissimo sacramento;pedagogia;54;29.0;54;24;educacao;100.0;44.44
3901;faculdade santissimo sacramento;psicologia;55;29.0;97;31;ciencias sociais, comunicacao e informacao;56.7;31.96
3902;faculdade sergipana;ciencias contabeis;6;28.0;92;61;negocios, administracao e direito;6.52;66.3
3903;faculdade sergipana;direito;18;28.0;130;97;negocios, administracao e direito;13.85;74.62
3904;faculdade sergipana;gestao da tecnologia da informacao;3;28.0;29;19;computacao e tecnologias da informacao e comunicacao (tic);10.34;65.52
3905;faculdade sergipana;gestao de recursos humanos;6;28.0;71;53;negocios, administracao e direito;8.45;74.65
3906;faculdade serra da mesa;administracao;11;52.0;90;51;negocios, administracao e direito;12.22;56.67
3907;faculdade serra da mesa;alimentos;2;52.0;28;11;engenharia, producao e construcao;7.14;39.29
3908;faculdade serra da mesa;enfermagem;5;52.0;34;13;saude e bem-estar;14.71;38.24
3909;faculdade serra da mesa;farmacia;4;52.0;83;32;saude e bem-estar;4.82;38.55
3910;faculdade serra da mesa;gestao da tecnologia da informacao;2;52.0;43;26;computacao e tecnologias da informacao e comunicacao (tic);4.65;60.47
3911;faculdade serra do carmo;administracao;7;17.0;22;16;negocios, administracao e direito;31.82;72.73
3912;faculdade serra do carmo;ciencias contabeis;2;17.0;18;15;negocios, administracao e direito;11.11;83.33
3913;faculdade serra do carmo;direito;13;17.0;120;80;negocios, administracao e direito;10.83;66.67
3914;faculdade sinergia;administracao;2;42.0;46;24;negocios, administracao e direito;4.35;52.17
3915;faculdade sinergia;direito;2;42.0;31;13;negocios, administracao e direito;6.45;41.94
3916;faculdade sinop;administracao;8;51.0;102;68;negocios, administracao e direito;7.84;66.67
3917;faculdade sinop;direito;22;51.0;251;127;negocios, administracao e direito;8.76;50.6
3918;faculdade sinop;turismo;3;51.0;17;10;servicos;17.65;58.82
3919;faculdade sociesc;administracao;7;42.0;24;11;negocios, administracao e direito;29.17;45.83
3920;faculdade sociesc;ciencias contabeis;6;42.0;20;9;negocios, administracao e direito;30.0;45.0
3921;faculdade sociesc;engenharia de producao;5;42.0;25;11;engenharia, producao e construcao;20.0;44.0
3922;faculdade sociesc de balneario camboriu;administracao;5;42.0;44;38;negocios, administracao e direito;11.36;86.36
3923;faculdade stella maris - fsm;administracao;8;23.0;103;88;negocios, administracao e direito;7.77;85.44
3924;faculdade stella maris - fsm;ciencias contabeis;7;23.0;54;46;negocios, administracao e direito;12.96;85.19
3925;faculdade stella maris - fsm;relacoes internacionais;6;23.0;48;39;ciencias sociais, comunicacao e informacao;12.5;81.25
3926;faculdade sudoeste paulista - tatui - fsp;administracao;10;35.0;61;35;negocios, administracao e direito;16.39;57.38
3927;faculdade sudoeste paulista - tatui - fsp;analise e desenvolvimento de sistemas;3;35.0;27;20;computacao e tecnologias da informacao e comunicacao (tic);11.11;74.07
3928;faculdade sudoeste paulistano;administracao;9;35.0;70;41;negocios, administracao e direito;12.86;58.57
3929;faculdade sudoeste paulistano;ciencias contabeis;6;35.0;70;39;negocios, administracao e direito;8.57;55.71
3930;faculdade sul-americana;administracao;14;52.0;209;134;negocios, administracao e direito;6.7;64.11
3931;faculdade sul-americana;comunicacao social - publicidade e propaganda;5;52.0;73;52;negocios, administracao e direito;6.85;71.23
3932;faculdade sul-americana;comunicacao social - relacoes publicas;5;52.0;39;23;negocios, administracao e direito;12.82;58.97
3933;faculdade sul-americana;direito;23;52.0;255;169;negocios, administracao e direito;9.02;66.27
3934;faculdade sul-americana;pedagogia;7;52.0;67;34;educacao;10.45;50.75
3935;faculdade sul-americana;sistemas de informacao;8;52.0;65;49;computacao e tecnologias da informacao e comunicacao (tic);12.31;75.38
3936;faculdade sao bento do rio de janeiro;filosofia;10;33.0;38;23;artes e humanidades;26.32;60.53
3937;faculdade sao bento do rio de janeiro;teologia;10;33.0;29;17;artes e humanidades;34.48;58.62
3938;faculdade sao bernardo de tecnologia;automacao industrial;32;35.0;189;71;engenharia, producao e construcao;16.93;37.57
3939;faculdade sao bernardo de tecnologia;engenharia eletronica;28;35.0;163;79;engenharia, producao e construcao;17.18;48.47
3940;faculdade sao bernardo de tecnologia;gestao ambiental;12;35.0;109;22;engenharia, producao e construcao;11.01;20.18
3941;faculdade sao bernardo de tecnologia;gestao da tecnologia da informacao;39;35.0;256;107;computacao e tecnologias da informacao e comunicacao (tic);15.23;41.8
3942;faculdade sao bernardo de tecnologia;logistica;20;35.0;362;75;negocios, administracao e direito;5.52;20.72
3943;faculdade sao bernardo de tecnologia;marketing;15;35.0;143;50;negocios, administracao e direito;10.49;34.97
3944;faculdade sao bernardo de tecnologia;processos gerenciais;29;35.0;277;81;negocios, administracao e direito;10.47;29.24
3945;faculdade sao camilo;administracao;41;29.0;174;135;negocios, administracao e direito;23.56;77.59
3946;faculdade sao camilo;enfermagem;34;29.0;304;166;saude e bem-estar;11.18;54.61
3947;faculdade sao francisco da paraiba;administracao;17;25.0;41;14;negocios, administracao e direito;41.46;34.15
3948;faculdade sao francisco da paraiba;farmacia;11;25.0;28;5;saude e bem-estar;39.29;17.86
3949;faculdade sao francisco de assis;administracao;4;43.0;475;419;negocios, administracao e direito;0.84;88.21
3950;faculdade sao francisco de assis;ciencias contabeis;4;43.0;129;86;negocios, administracao e direito;3.1;66.67
3951;faculdade sao francisco de piumhi;direito;6;31.0;201;84;negocios, administracao e direito;2.99;41.79
3952;faculdade sao judas tadeu;administracao;22;33.0;117;80;negocios, administracao e direito;18.8;68.38
3953;faculdade sao judas tadeu;ciencias contabeis;6;33.0;76;62;negocios, administracao e direito;7.89;81.58
3954;faculdade sao judas tadeu;pedagogia;3;33.0;82;64;educacao;3.66;78.05
3955;faculdade sao luis de franca;administracao;22;28.0;92;48;negocios, administracao e direito;23.91;52.17
3956;faculdade sao luis de franca;letras;11;28.0;59;24;educacao;18.64;40.68
3957;faculdade sao luis de franca;pedagogia;18;28.0;98;37;educacao;18.37;37.76
3958;faculdade sao paulo;administracao;4;35.0;23;23;negocios, administracao e direito;17.39;100.0
3959;faculdade sao paulo;redes de computadores;1;35.0;5;3;computacao e tecnologias da informacao e comunicacao (tic);20.0;60.0
3960;faculdade sao salvador;administracao;6;29.0;129;89;negocios, administracao e direito;4.65;68.99
3961;faculdade sao salvador;ciencias contabeis;4;29.0;23;20;negocios, administracao e direito;17.39;86.96
3962;faculdade sao salvador;gestao comercial;4;29.0;6;6;negocios, administracao e direito;66.67;100.0
3963;faculdade sao salvador;gestao de recursos humanos;4;29.0;128;76;negocios, administracao e direito;3.12;59.38
3964;faculdade sao salvador;gestao financeira;6;29.0;20;6;negocios, administracao e direito;30.0;30.0
3965;faculdade sao salvador;processos gerenciais;6;29.0;24;20;negocios, administracao e direito;25.0;83.33
3966;faculdade sao salvador;servico social;5;29.0;119;91;saude e bem-estar;4.2;76.47
3967;faculdade sao sebastiao;administracao;16;35.0;62;34;negocios, administracao e direito;25.81;54.84
3968;faculdade sao sebastiao;direito;16;35.0;86;53;negocios, administracao e direito;18.6;61.63
3969;faculdade sao sebastiao;pedagogia;14;35.0;53;30;educacao;26.42;56.6
3970;faculdade tamandare;fisioterapia;6;52.0;14;4;saude e bem-estar;42.86;28.57
3971;faculdade tecsoma;administracao;21;31.0;36;15;negocios, administracao e direito;58.33;41.67
3972;faculdade tecsoma;biomedicina;9;31.0;20;12;saude e bem-estar;45.0;60.0
3973;faculdade tecsoma;enfermagem;3;31.0;25;11;saude e bem-estar;12.0;44.0
3974;faculdade terra nordeste;educacao fisica;26;23.0;170;103;educacao;15.29;60.59
3975;faculdade terra nordeste;enfermagem;25;23.0;158;70;saude e bem-estar;15.82;44.3
3976;faculdade terra nordeste;servico social;22;23.0;156;64;saude e bem-estar;14.1;41.03
3977;faculdade tres de maio;administracao;7;43.0;67;24;negocios, administracao e direito;10.45;35.82
3978;faculdade tres de maio;agronomia;6;43.0;47;22;agricultura, silvicultura, pesca e veterinaria;12.77;46.81
3979;faculdade tres de maio;design de moda;3;43.0;17;3;artes e humanidades;17.65;17.65
3980;faculdade tres de maio;enfermagem;5;43.0;29;13;saude e bem-estar;17.24;44.83
3981;faculdade tres de maio;engenharia de producao;6;43.0;34;15;engenharia, producao e construcao;17.65;44.12
3982;faculdade tres de maio;pedagogia;2;43.0;21;6;educacao;9.52;28.57
3983;faculdade tres de maio;psicologia;4;43.0;25;6;ciencias sociais, comunicacao e informacao;16.0;24.0
3984;faculdade tres de maio;redes de computadores;2;43.0;19;7;computacao e tecnologias da informacao e comunicacao (tic);10.53;36.84
3985;faculdade tres de maio;sistemas de informacao;2;43.0;31;15;computacao e tecnologias da informacao e comunicacao (tic);6.45;48.39
3986;faculdade tres pontas;administracao;9;31.0;48;26;negocios, administracao e direito;18.75;54.17
3987;faculdade tres pontas;direito;4;31.0;50;25;negocios, administracao e direito;8.0;50.0
3988;faculdade uberlandense de nucleos integrados de ensino, servico social e aprendizagem;administracao;23;31.0;91;55;negocios, administracao e direito;25.27;60.44
3989;faculdade uberlandense de nucleos integrados de ensino, servico social e aprendizagem;comercio exterior;2;31.0;19;9;negocios, administracao e direito;10.53;47.37
3990;faculdade uberlandense de nucleos integrados de ensino, servico social e aprendizagem;design;8;31.0;65;45;artes e humanidades;12.31;69.23
3991;faculdade uberlandense de nucleos integrados de ensino, servico social e aprendizagem;logistica;9;31.0;54;34;negocios, administracao e direito;16.67;62.96
3992;faculdade uberlandense de nucleos integrados de ensino, servico social e aprendizagem;marketing;5;31.0;39;25;negocios, administracao e direito;12.82;64.1
3993;faculdade ubs;administracao;16;35.0;123;121;negocios, administracao e direito;13.01;98.37
3994;faculdade ubs;gestao de recursos humanos;5;35.0;24;24;negocios, administracao e direito;20.83;100.0
3995;faculdade unida de campinas;administracao;120;52.0;178;93;negocios, administracao e direito;67.42;52.25
3996;faculdade unida de campinas;ciencias contabeis;75;52.0;151;70;negocios, administracao e direito;49.67;46.36
3997;faculdade unida de campinas;enfermagem;50;52.0;84;41;saude e bem-estar;59.52;48.81
3998;faculdade unida de campinas;farmacia;55;52.0;109;50;saude e bem-estar;50.46;45.87
3999;faculdade unida de vitoria;teologia;29;32.0;246;21;artes e humanidades;11.79;8.54
4000;faculdade unime de ciencias exatas e tecnologicas;arquitetura e urbanismo;4;29.0;107;64;engenharia, producao e construcao;3.74;59.81
4001;faculdade unime de ciencias exatas e tecnologicas;design de moda;4;29.0;26;25;artes e humanidades;15.38;96.15
4002;faculdade unime de ciencias exatas e tecnologicas;engenharia eletrica;25;29.0;82;63;engenharia, producao e construcao;30.49;76.83
4003;faculdade unime de ciencias exatas e tecnologicas;redes de computadores;9;29.0;52;47;computacao e tecnologias da informacao e comunicacao (tic);17.31;90.38
4004;faculdade unime de ciencias exatas e tecnologicas;sistemas de informacao;9;29.0;46;37;computacao e tecnologias da informacao e comunicacao (tic);19.57;80.43
4005;faculdade unime de ciencias juridicas;direito;16;29.0;249;161;negocios, administracao e direito;6.43;64.66
4006;faculdade unime de ciencias sociais;administracao;32;29.0;165;118;negocios, administracao e direito;19.39;71.52
4007;faculdade unime de ciencias sociais;ciencias contabeis;3;29.0;104;57;negocios, administracao e direito;2.88;54.81
4008;faculdade unime de ciencias sociais;comunicacao social - publicidade e propaganda;7;29.0;42;29;negocios, administracao e direito;16.67;69.05
4009;faculdade unime de ciencias sociais;gestao comercial;9;29.0;69;52;negocios, administracao e direito;13.04;75.36
4010;faculdade unime de ciencias sociais;gestao de recursos humanos;7;29.0;165;98;negocios, administracao e direito;4.24;59.39
4011;faculdade unime de ciencias sociais;logistica;4;29.0;97;70;negocios, administracao e direito;4.12;72.16
4012;faculdade unime de educacao e comunicacao;letras;23;29.0;49;28;educacao;46.94;57.14
4014;faculdade unime de educacao e comunicacao;pedagogia;4;29.0;66;36;educacao;6.06;54.55
4015;faculdade unissa de sarandi;administracao;4;41.0;40;39;negocios, administracao e direito;10.0;97.5
4016;faculdade unissa de sarandi;ciencias contabeis;16;41.0;20;15;negocios, administracao e direito;80.0;75.0
4017;faculdade unissa de sarandi;processos gerenciais;11;41.0;31;7;negocios, administracao e direito;35.48;22.58
4018;faculdade uniao araruama de ensino s/s ltda.;administracao;10;33.0;89;57;negocios, administracao e direito;11.24;64.04
