;instituicao;curso;qtd_bolsas;cod_estado;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
5996;universidade do vale do rio dos sinos;engenharia eletrica;33;43.0;228;172;engenharia, producao e construcao;14.47;75.44
5997;universidade do vale do rio dos sinos;engenharia mecanica;53;43.0;416;326;engenharia, producao e construcao;12.74;78.37
5998;universidade do vale do rio dos sinos;farmacia;14;43.0;107;73;saude e bem-estar;13.08;68.22
5999;universidade do vale do rio dos sinos;filosofia;1;43.0;47;36;educacao;2.13;76.6
6000;universidade do vale do rio dos sinos;fisioterapia;37;43.0;139;108;saude e bem-estar;26.62;77.7
6001;universidade do vale do rio dos sinos;fisica;1;43.0;40;32;educacao;2.5;80.0
6002;universidade do vale do rio dos sinos;gastronomia;9;43.0;131;59;servicos;6.87;45.04
6003;universidade do vale do rio dos sinos;geologia;16;43.0;75;53;ciencias naturais, matematica e estatistica;21.33;70.67
6004;universidade do vale do rio dos sinos;gestao ambiental;23;43.0;96;52;engenharia, producao e construcao;23.96;54.17
6005;universidade do vale do rio dos sinos;gestao comercial;4;43.0;54;32;negocios, administracao e direito;7.41;59.26
6006;universidade do vale do rio dos sinos;gestao de recursos humanos;22;43.0;119;78;negocios, administracao e direito;18.49;65.55
6007;universidade do vale do rio dos sinos;gestao financeira;15;43.0;103;62;negocios, administracao e direito;14.56;60.19
6008;universidade do vale do rio dos sinos;historia;8;43.0;102;77;educacao;7.84;75.49
6009;universidade do vale do rio dos sinos;jogos digitais;19;43.0;105;89;computacao e tecnologias da informacao e comunicacao (tic);18.1;84.76
6010;universidade do vale do rio dos sinos;jornalismo;58;43.0;196;134;ciencias sociais, comunicacao e informacao;29.59;68.37
6011;universidade do vale do rio dos sinos;letras - portugues;1;43.0;39;22;educacao;2.56;56.41
6012;universidade do vale do rio dos sinos;letras - portugues e alemao;1;43.0;32;18;educacao;3.12;56.25
6013;universidade do vale do rio dos sinos;letras - portugues e espanhol;1;43.0;31;21;educacao;3.23;67.74
6014;universidade do vale do rio dos sinos;letras portugues e ingles;6;43.0;78;63;educacao;7.69;80.77
6015;universidade do vale do rio dos sinos;logistica;21;43.0;117;84;negocios, administracao e direito;17.95;71.79
6016;universidade do vale do rio dos sinos;matematica;3;43.0;80;66;educacao;3.75;82.5
6017;universidade do vale do rio dos sinos;nutricao;56;43.0;185;133;saude e bem-estar;30.27;71.89
6018;universidade do vale do rio dos sinos;pedagogia;13;43.0;171;112;educacao;7.6;65.5
6019;universidade do vale do rio dos sinos;processos gerenciais;11;43.0;74;42;negocios, administracao e direito;14.86;56.76
6020;universidade do vale do rio dos sinos;psicologia;89;43.0;410;304;ciencias sociais, comunicacao e informacao;21.71;74.15
6021;universidade do vale do rio dos sinos;relacoes publicas;25;43.0;100;72;negocios, administracao e direito;25.0;72.0
6022;universidade do vale do rio dos sinos;seguranca da informacao;15;43.0;143;120;computacao e tecnologias da informacao e comunicacao (tic);10.49;83.92
6023;universidade do vale do rio dos sinos;servico social;18;43.0;76;50;saude e bem-estar;23.68;65.79
6024;universidade do vale do rio dos sinos;sistemas de informacao;21;43.0;111;88;computacao e tecnologias da informacao e comunicacao (tic);18.92;79.28
6025;universidade do vale do sapucai;administracao;27;31.0;177;111;negocios, administracao e direito;15.25;62.71
6026;universidade do vale do sapucai;ciencias biologicas;12;31.0;47;33;educacao;25.53;70.21
6027;universidade do vale do sapucai;ciencias contabeis;4;31.0;45;33;negocios, administracao e direito;8.89;73.33
6028;universidade do vale do sapucai;educacao fisica;5;31.0;31;24;saude e bem-estar;16.13;77.42
6029;universidade do vale do sapucai;enfermagem;9;31.0;63;54;saude e bem-estar;14.29;85.71
6030;universidade do vale do sapucai;engenharia de producao;7;31.0;53;41;engenharia, producao e construcao;13.21;77.36
6031;universidade do vale do sapucai;farmacia;5;31.0;61;58;saude e bem-estar;8.2;95.08
6032;universidade do vale do sapucai;fisioterapia;5;31.0;40;39;saude e bem-estar;12.5;97.5
6033;universidade do vale do sapucai;gestao da producao industrial;8;31.0;53;16;engenharia, producao e construcao;15.09;30.19
6034;universidade do vale do sapucai;gestao de recursos humanos;10;31.0;47;6;negocios, administracao e direito;21.28;12.77
6035;universidade do vale do sapucai;historia;7;31.0;19;14;educacao;36.84;73.68
6036;universidade do vale do sapucai;jornalismo;2;31.0;8;3;ciencias sociais, comunicacao e informacao;25.0;37.5
6037;universidade do vale do sapucai;letras - ingles;3;31.0;7;4;educacao;42.86;57.14
6038;universidade do vale do sapucai;medicina;6;31.0;104;73;saude e bem-estar;5.77;70.19
6039;universidade do vale do sapucai;nutricao;5;31.0;7;2;saude e bem-estar;71.43;28.57
6040;universidade do vale do sapucai;pedagogia;5;31.0;26;19;educacao;19.23;73.08
6041;universidade do vale do sapucai;psicologia;4;31.0;29;29;ciencias sociais, comunicacao e informacao;13.79;100.0
6042;universidade do vale do sapucai;publicidade e propaganda;4;31.0;45;31;negocios, administracao e direito;8.89;68.89
6043;universidade do vale do sapucai;sistemas de informacao;6;31.0;24;19;computacao e tecnologias da informacao e comunicacao (tic);25.0;79.17
6044;universidade estacio de sa;administracao;89;33.0;4315;2834;negocios, administracao e direito;2.06;65.68
6045;universidade estacio de sa;analise e desenvolvimento de sistemas;20;33.0;416;219;computacao e tecnologias da informacao e comunicacao (tic);4.81;52.64
6046;universidade estacio de sa;arquitetura e urbanismo;2;33.0;178;101;engenharia, producao e construcao;1.12;56.74
6047;universidade estacio de sa;automacao industrial;3;33.0;149;89;engenharia, producao e construcao;2.01;59.73
6048;universidade estacio de sa;cinema e audiovisual;3;33.0;209;104;artes e humanidades;1.44;49.76
6049;universidade estacio de sa;ciencias aeronauticas;4;33.0;128;45;servicos;3.12;35.16
6050;universidade estacio de sa;ciencias biologicas;12;33.0;275;156;educacao;4.36;56.73
6051;universidade estacio de sa;ciencias contabeis;12;33.0;756;458;negocios, administracao e direito;1.59;60.58
6052;universidade estacio de sa;ciencias economicas;1;33.0;53;36;ciencias sociais, comunicacao e informacao;1.89;67.92
6053;universidade estacio de sa;comercio exterior;11;33.0;277;158;negocios, administracao e direito;3.97;57.04
6054;universidade estacio de sa;design de interiores;8;33.0;183;87;artes e humanidades;4.37;47.54
6055;universidade estacio de sa;design de moda;6;33.0;182;114;artes e humanidades;3.3;62.64
6056;universidade estacio de sa;design grafico;14;33.0;322;165;artes e humanidades;4.35;51.24
6057;universidade estacio de sa;direito;74;33.0;7052;4362;negocios, administracao e direito;1.05;61.85
6058;universidade estacio de sa;educacao fisica;26;33.0;1189;620;educacao;2.19;52.14
6059;universidade estacio de sa;enfermagem;33;33.0;1313;877;saude e bem-estar;2.51;66.79
6060;universidade estacio de sa;engenharia ambiental e sanitaria;6;33.0;308;220;engenharia, producao e construcao;1.95;71.43
6061;universidade estacio de sa;engenharia civil;16;33.0;757;512;engenharia, producao e construcao;2.11;67.64
6062;universidade estacio de sa;engenharia de petroleo;28;33.0;691;530;engenharia, producao e construcao;4.05;76.7
6063;universidade estacio de sa;engenharia de producao;23;33.0;808;544;engenharia, producao e construcao;2.85;67.33
6064;universidade estacio de sa;engenharia eletrica;12;33.0;317;209;engenharia, producao e construcao;3.79;65.93
6065;universidade estacio de sa;engenharia quimica;1;33.0;54;37;engenharia, producao e construcao;1.85;68.52
6066;universidade estacio de sa;estetica e cosmetica;7;33.0;207;131;servicos;3.38;63.29
6067;universidade estacio de sa;eventos;5;33.0;92;58;servicos;5.43;63.04
6068;universidade estacio de sa;farmacia;4;33.0;297;131;saude e bem-estar;1.35;44.11
6069;universidade estacio de sa;fisioterapia;9;33.0;775;422;saude e bem-estar;1.16;54.45
6070;universidade estacio de sa;fotografia;4;33.0;122;68;artes e humanidades;3.28;55.74
6071;universidade estacio de sa;gastronomia;20;33.0;262;106;servicos;7.63;40.46
6072;universidade estacio de sa;geografia;2;33.0;67;47;educacao;2.99;70.15
6073;universidade estacio de sa;gestao ambiental;5;33.0;228;106;engenharia, producao e construcao;2.19;46.49
6074;universidade estacio de sa;gestao comercial;11;33.0;316;185;negocios, administracao e direito;3.48;58.54
6075;universidade estacio de sa;gestao da tecnologia da informacao;9;33.0;202;96;computacao e tecnologias da informacao e comunicacao (tic);4.46;47.52
6076;universidade estacio de sa;gestao de recursos humanos;77;33.0;1831;847;negocios, administracao e direito;4.21;46.26
6077;universidade estacio de sa;gestao de seguranca privada;5;33.0;112;49;servicos;4.46;43.75
6078;universidade estacio de sa;gestao de seguros;6;33.0;62;24;negocios, administracao e direito;9.68;38.71
6079;universidade estacio de sa;gestao de servicos em atendimento;2;33.0;58;4;negocios, administracao e direito;3.45;6.9
6080;universidade estacio de sa;gestao de turismo;4;33.0;97;54;servicos;4.12;55.67
6081;universidade estacio de sa;gestao financeira;8;33.0;165;74;negocios, administracao e direito;4.85;44.85
6082;universidade estacio de sa;gestao hospitalar;8;33.0;68;29;negocios, administracao e direito;11.76;42.65
6083;universidade estacio de sa;historia;12;33.0;310;186;educacao;3.87;60.0
6084;universidade estacio de sa;hotelaria;3;33.0;85;40;servicos;3.53;47.06
6085;universidade estacio de sa;jogos digitais;3;33.0;50;31;computacao e tecnologias da informacao e comunicacao (tic);6.0;62.0
6086;universidade estacio de sa;jornalismo;6;33.0;458;286;ciencias sociais, comunicacao e informacao;1.31;62.45
6087;universidade estacio de sa;letras - lingua portuguesa;19;33.0;503;239;educacao;3.78;47.51
6088;universidade estacio de sa;letras - portugues e espanhol;3;33.0;47;27;educacao;6.38;57.45
6089;universidade estacio de sa;letras - portugues e ingles;4;33.0;429;299;educacao;0.93;69.7
6090;universidade estacio de sa;logistica;5;33.0;349;199;negocios, administracao e direito;1.43;57.02
6091;universidade estacio de sa;marketing;24;33.0;681;395;negocios, administracao e direito;3.52;58.0
6092;universidade estacio de sa;matematica;3;33.0;159;112;educacao;1.89;70.44
6093;universidade estacio de sa;medicina;12;33.0;286;19;saude e bem-estar;4.2;6.64
6094;universidade estacio de sa;medicina veterinaria;2;33.0;149;77;agricultura, silvicultura, pesca e veterinaria;1.34;51.68
6095;universidade estacio de sa;odontologia;4;33.0;111;55;saude e bem-estar;3.6;49.55
6096;universidade estacio de sa;pedagogia;20;33.0;1451;618;educacao;1.38;42.59
6097;universidade estacio de sa;petroleo e gas;23;33.0;902;510;engenharia, producao e construcao;2.55;56.54
6098;universidade estacio de sa;processos gerenciais;4;33.0;41;13;negocios, administracao e direito;9.76;31.71
6099;universidade estacio de sa;producao audiovisual;10;33.0;129;57;artes e humanidades;7.75;44.19
6100;universidade estacio de sa;producao fonografica;2;33.0;163;94;artes e humanidades;1.23;57.67
6101;universidade estacio de sa;producao publicitaria;9;33.0;94;48;negocios, administracao e direito;9.57;51.06
6102;universidade estacio de sa;psicologia;57;33.0;1207;643;ciencias sociais, comunicacao e informacao;4.72;53.27
6103;universidade estacio de sa;publicidade e propaganda;11;33.0;699;417;negocios, administracao e direito;1.57;59.66
6104;universidade estacio de sa;radiologia;5;33.0;463;244;saude e bem-estar;1.08;52.7
6105;universidade estacio de sa;redes de computadores;9;33.0;338;165;computacao e tecnologias da informacao e comunicacao (tic);2.66;48.82
6106;universidade estacio de sa;redes de telecomunicacoes;3;33.0;109;30;engenharia, producao e construcao;2.75;27.52
6107;universidade estacio de sa;relacoes internacionais;4;33.0;242;137;ciencias sociais, comunicacao e informacao;1.65;56.61
6108;universidade estacio de sa;secretariado executivo;4;33.0;107;50;negocios, administracao e direito;3.74;46.73
6109;universidade estacio de sa;seguranca no trabalho;8;33.0;173;121;servicos;4.62;69.94
6110;universidade estacio de sa;servico social;10;33.0;208;137;saude e bem-estar;4.81;65.87
6111;universidade estacio de sa;sistemas de informacao;30;33.0;893;554;computacao e tecnologias da informacao e comunicacao (tic);3.36;62.04
6112;universidade estacio de sa;sistemas para internet;1;33.0;33;11;computacao e tecnologias da informacao e comunicacao (tic);3.03;33.33
6113;universidade estacio de sa;turismo;7;33.0;345;229;servicos;2.03;66.38
6114;universidade feevale;administracao;49;43.0;810;648;negocios, administracao e direito;6.05;80.0
6115;universidade feevale;arquitetura e urbanismo;6;43.0;144;127;engenharia, producao e construcao;4.17;88.19
6116;universidade feevale;artes visuais;3;43.0;70;64;educacao;4.29;91.43
6117;universidade feevale;biomedicina;17;43.0;143;116;saude e bem-estar;11.89;81.12
6118;universidade feevale;ciencia da computacao;10;43.0;92;80;computacao e tecnologias da informacao e comunicacao (tic);10.87;86.96
6119;universidade feevale;ciencias biologicas;10;43.0;95;83;ciencias naturais, matematica e estatistica;10.53;87.37
6120;universidade feevale;ciencias contabeis;12;43.0;227;163;negocios, administracao e direito;5.29;71.81
6121;universidade feevale;comunicacao social - publicidade e propaganda;5;43.0;137;112;negocios, administracao e direito;3.65;81.75
6122;universidade feevale;comercio exterior;12;43.0;149;111;negocios, administracao e direito;8.05;74.5
6123;universidade feevale;construcao de edificios;1;43.0;26;17;engenharia, producao e construcao;3.85;65.38
6124;universidade feevale;design;10;43.0;147;116;artes e humanidades;6.8;78.91
6125;universidade feevale;direito;11;43.0;453;315;negocios, administracao e direito;2.43;69.54
6126;universidade feevale;educacao fisica;8;43.0;254;206;educacao;3.15;81.1
6127;universidade feevale;enfermagem;26;43.0;234;176;saude e bem-estar;11.11;75.21
6128;universidade feevale;engenharia de producao;11;43.0;109;94;engenharia, producao e construcao;10.09;86.24
6129;universidade feevale;engenharia eletronica;9;43.0;85;63;engenharia, producao e construcao;10.59;74.12
6130;universidade feevale;farmacia;5;43.0;77;60;saude e bem-estar;6.49;77.92
6131;universidade feevale;fisioterapia;13;43.0;144;124;saude e bem-estar;9.03;86.11
6132;universidade feevale;gestao de recursos humanos;11;43.0;50;21;negocios, administracao e direito;22.0;42.0
6133;universidade feevale;gestao financeira;10;43.0;125;93;negocios, administracao e direito;8.0;74.4
6134;universidade feevale;historia;13;43.0;62;50;educacao;20.97;80.65
6135;universidade feevale;jogos digitais;5;43.0;59;50;computacao e tecnologias da informacao e comunicacao (tic);8.47;84.75
6136;universidade feevale;jornalismo;7;43.0;94;77;ciencias sociais, comunicacao e informacao;7.45;81.91
6137;universidade feevale;letras - portugues e ingles;12;43.0;68;52;educacao;17.65;76.47
6138;universidade feevale;moda;29;43.0;266;201;artes e humanidades;10.9;75.56
6139;universidade feevale;nutricao;8;43.0;82;63;saude e bem-estar;9.76;76.83
6140;universidade feevale;pedagogia;6;43.0;129;109;educacao;4.65;84.5
